央视,#genre#
CCTV12社会与法,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv12hd/51/index.m3u8?msisdn=2026012116011954e64bacd5d640fea5ea719c75372114&mdspid=&spid=699004&netType=0&sid=5501083627&pid=2028597139&timestamp=20260121160119&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=673168185&ParentNodeID=-99&assertID=5501083627&client_ip=47.92.206.232&SecurityKey=20260121160119&promotionId=&mvid=5102910389&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5fc4f9975f42d3f530bfdab8ccd4915a&sv=10004&ct=android
CCTV13新闻,http://hlszymgsplive.miguvideo.com:8080/envivo_x/2018/SD/cctv13/2000/index.m3u8?msisdn=202601211601124769b559a6004815b678b205c86d3e96&mdspid=&spid=699004&netType=0&sid=2202208864&pid=2028597139&timestamp=20260121160112&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608807423&ParentNodeID=-99&assertID=2202208864&client_ip=47.92.200.189&SecurityKey=20260121160112&promotionId=&mvid=2202208864&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=cf943bd12d7e7e85a70a69a8beb3eede&sv=10004&ct=android
CCTV13新闻,http://hlszymgsplive.miguvideo.com:8080/envivo_x/2018/SD/cctv13/2000/index.m3u8?msisdn=2026012116011959981bb9c58f476a8b6c125770cf7e72&mdspid=&spid=699004&netType=0&sid=2202208864&pid=2028597139&timestamp=20260121160119&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608807423&ParentNodeID=-99&assertID=2202208864&client_ip=39.98.77.250&SecurityKey=20260121160119&promotionId=&mvid=2202208864&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9840be12cb15e41c90c2f4b0bab5679f&sv=10004&ct=android
CCTV13新闻,http://hlszymgsplive.miguvideo.com:8080/envivo_x/2018/SD/cctv13/2000/index.m3u8?msisdn=202601211601547f3bf935ca304e40ac0287f2b9a41604&mdspid=&spid=699004&netType=0&sid=2202208864&pid=2028597139&timestamp=20260121160154&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608807423&ParentNodeID=-99&assertID=2202208864&client_ip=39.98.76.232&SecurityKey=20260121160154&promotionId=&mvid=2202208864&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=35f5dec50b7f397909e9710a7c5c89a7&sv=10004&ct=android
CCTV14少儿,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv14hd/2000/index.m3u8?msisdn=202601211601191725fb53b18545ae9a739d886e6cf016&mdspid=&spid=699004&netType=0&sid=5500212875&pid=2028597139&timestamp=20260121160119&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=624878440&ParentNodeID=-99&assertID=5500212875&client_ip=47.92.206.232&SecurityKey=20260121160119&promotionId=&mvid=5100001697&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=15966f381e09714badfed084196a6c5e&sv=10004&ct=android
CCTV14少儿,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv14hd/2000/index.m3u8?msisdn=20260121160151546a7357d1cb494eb67d10368ec6c553&mdspid=&spid=699004&netType=0&sid=5500212875&pid=2028597139&timestamp=20260121160151&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=624878440&ParentNodeID=-99&assertID=5500212875&client_ip=47.92.200.121&SecurityKey=20260121160151&promotionId=&mvid=5100001697&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=838cbcd8e4dee64acf14602a3d754291&sv=10004&ct=android
CCTV15音乐,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv15hd/51/index.m3u8?msisdn=202601211601192f97bfb2af094a06becf62ff752e26c1&mdspid=&spid=699004&netType=0&sid=5501083628&pid=2028597139&timestamp=20260121160119&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=673168223&ParentNodeID=-99&assertID=5501083628&client_ip=47.92.200.189&SecurityKey=20260121160119&promotionId=&mvid=5102910391&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=88704e3ccf26437bfaf33752fe12a3ac&sv=10004&ct=android
CCTV15音乐,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv15hd/51/index.m3u8?msisdn=20260121160148db5d3cd6fd8443bab84e92c7621bb634&mdspid=&spid=699004&netType=0&sid=5501083628&pid=2028597139&timestamp=20260121160148&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=673168223&ParentNodeID=-99&assertID=5501083628&client_ip=47.92.200.189&SecurityKey=20260121160148&promotionId=&mvid=5102910391&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=740eb53051e8cbef89e70d394e1d6d25&sv=10004&ct=android
CCTV17农业农村,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv17hd/51/index.m3u8?msisdn=202601211601193b9451581a5d46b5ad967857ea457ac9&mdspid=&spid=699004&netType=0&sid=5501083631&pid=2028597139&timestamp=20260121160119&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=673168256&ParentNodeID=-99&assertID=5501083631&client_ip=39.98.76.232&SecurityKey=20260121160119&promotionId=&mvid=5102910396&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5ce1f36a2287b42a9822b59e0b6e1863&sv=10004&ct=android
CGTN,http://hlszymgsplive.miguvideo.com:8080/envivo_x/2018/SD/cctvnews/1000/index.m3u8?msisdn=2026012116012170aae664b5f94b7685deba8c8e1beb1b&mdspid=&spid=699004&netType=0&sid=2202196407&pid=2028597139&timestamp=20260121160121&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609017205&ParentNodeID=-99&assertID=2202196407&client_ip=47.92.206.232&SecurityKey=20260121160121&promotionId=&mvid=2202196407&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ecdf7cb24442f9a4300eb8b69953e819&sv=10004&ct=android
CGTN阿拉伯语,http://hlszymgsplive.miguvideo.com:8080/envivo_v/SD/cctv/alabo/1000/index.m3u8?msisdn=202601211601212fe9ca1832f74b788a126dde2cd2e40b&mdspid=&spid=699004&netType=0&sid=2200179303&pid=2028597139&timestamp=20260121160121&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609154345&ParentNodeID=-99&assertID=2200179303&client_ip=47.92.206.232&SecurityKey=20260121160121&promotionId=&mvid=2200179303&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2e60ea4f981420948a4ad17d9f0a876e&sv=10004&ct=android
CGTN阿拉伯语,http://hlszymgsplive.miguvideo.com:8080/envivo_v/SD/cctv/alabo/1000/index.m3u8?msisdn=2026012116015448535b50a8bd421382efa6e7f41d475b&mdspid=&spid=699004&netType=0&sid=2200179303&pid=2028597139&timestamp=20260121160154&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609154345&ParentNodeID=-99&assertID=2200179303&client_ip=47.92.200.121&SecurityKey=20260121160154&promotionId=&mvid=2200179303&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=db85569848f6ac53283f3973f1696ae0&sv=10004&ct=android
CGTN俄语,http://hlszymgsplive.miguvideo.com:8080/envivo_v/2018/SD/cctv/eyu/1000/index.m3u8?msisdn=202601211601214756454acde54e70a1a1c8321204b1a3&mdspid=&spid=699004&netType=0&sid=2200179332&pid=2028597139&timestamp=20260121160121&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609006446&ParentNodeID=-99&assertID=2200179332&client_ip=47.92.200.121&SecurityKey=20260121160121&promotionId=&mvid=2200179332&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d9e4ca9617be3ea66559e887ae1f59af&sv=10004&ct=android
CGTN俄语,http://hlszymgsplive.miguvideo.com:8080/envivo_v/2018/SD/cctv/eyu/1000/index.m3u8?msisdn=20260121160154bcae63a475c94238a166a1a5da111be7&mdspid=&spid=699004&netType=0&sid=2200179332&pid=2028597139&timestamp=20260121160154&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609006446&ParentNodeID=-99&assertID=2200179332&client_ip=47.92.200.189&SecurityKey=20260121160154&promotionId=&mvid=2200179332&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e2e6c8a46a6227afb67c95bb739086ea&sv=10004&ct=android
CGTN法语,http://hlszymgsplive.miguvideo.com:8080/envivo_v/2018/SD/cctv/fayu/1000/index.m3u8?msisdn=20260121160121256c4ad3ed2a4705a3ac596b6de0e5ea&mdspid=&spid=699004&netType=0&sid=2200179324&pid=2028597139&timestamp=20260121160121&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609006476&ParentNodeID=-99&assertID=2200179324&client_ip=39.98.76.232&SecurityKey=20260121160121&promotionId=&mvid=2200179324&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=da212ec3126a20d0695bcc9d2df64f66&sv=10004&ct=android
CGTN法语,http://hlszymgsplive.miguvideo.com:8080/envivo_v/2018/SD/cctv/fayu/1000/index.m3u8?msisdn=20260121160154bf080e39e113488eb61d5ee914e2806b&mdspid=&spid=699004&netType=0&sid=2200179324&pid=2028597139&timestamp=20260121160154&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609006476&ParentNodeID=-99&assertID=2200179324&client_ip=39.98.76.232&SecurityKey=20260121160154&promotionId=&mvid=2200179324&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d6c52f6e30cb0b2d7ee635f83de20a46&sv=10004&ct=android
CGTN外语纪录,http://hlszymgsplive.miguvideo.com:8080/envivo_v/2018/SD/cctv/doc/1000/index.m3u8?msisdn=2026012116012044f4ff40993e47219456f5f0f5a234d2&mdspid=&spid=699004&netType=0&sid=2200179356&pid=2028597139&timestamp=20260121160120&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609006487&ParentNodeID=-99&assertID=2200179356&client_ip=39.98.77.250&SecurityKey=20260121160120&promotionId=&mvid=2200179356&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=bb03845ed18f9cbd5d109d81204e4006&sv=10004&ct=android
CGTN外语纪录,http://hlszymgsplive.miguvideo.com:8080/envivo_v/2018/SD/cctv/doc/1000/index.m3u8?msisdn=20260121160209bf867dc07abb424994be629ce00cf1af&mdspid=&spid=699004&netType=0&sid=2200179356&pid=2028597139&timestamp=20260121160209&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609006487&ParentNodeID=-99&assertID=2200179356&client_ip=39.98.77.250&SecurityKey=20260121160209&promotionId=&mvid=2200179356&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=05a7bf9d62a79444c7c33772eb03815e&sv=10004&ct=android
CGTN西班牙语,http://hlszymgsplive.miguvideo.com:8080/envivo_v/2018/SD/cctv/xibanya/1000/index.m3u8?msisdn=20260121160121d7a5862e1f394968b5946d89735cba9d&mdspid=&spid=699004&netType=0&sid=2200179337&pid=2028597139&timestamp=20260121160121&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609006450&ParentNodeID=-99&assertID=2200179337&client_ip=47.92.200.189&SecurityKey=20260121160121&promotionId=&mvid=2200179337&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=461c4112ab88ce4fbd3328b1b07b1176&sv=10004&ct=android
CGTN西班牙语,http://hlszymgsplive.miguvideo.com:8080/envivo_v/2018/SD/cctv/xibanya/1000/index.m3u8?msisdn=2026012116015510d2204f41634cdfac14dad3e462e744&mdspid=&spid=699004&netType=0&sid=2200179337&pid=2028597139&timestamp=20260121160155&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609006450&ParentNodeID=-99&assertID=2200179337&client_ip=39.98.77.250&SecurityKey=20260121160155&promotionId=&mvid=2200179337&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e69680dc1be4b4ebe841645bc5058c14&sv=10004&ct=android
发现之旅,http://hlszymgsplive.miguvideo.com:8080/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=2026012116012110414afe44f547c085e25e31f1bff61d&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20260121160121&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=39.98.76.232&SecurityKey=20260121160121&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e9ff165caf2d381ebdbb606514356508&sv=10004&ct=android
老故事,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=2026012116012184263c0827f74bf28c6f8edd84e4b903&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20260121160121&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=47.92.206.232&SecurityKey=20260121160121&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3998fc3b07a323f82dbaf214c23b22cf&sv=10004&ct=android
中学生,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=202601211601211a82cdb4ff68403b9ae61fe6be6c36db&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20260121160121&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=47.92.200.121&SecurityKey=20260121160121&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8fd81f94b713e50241c9decc991e4853&sv=10004&ct=android
中学生,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=20260121160151389b91a26dc84bb1adef0f74f365fdd5&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20260121160151&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=47.92.200.121&SecurityKey=20260121160151&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e03f8e1750f682b7aaaefa1de547fded&sv=10004&ct=android

卫视,#genre#
北京卫视,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/bjws/51/20251127/index.m3u8?msisdn=202601211601247f8085e43c964242b080ae87862560ea&mdspid=&spid=600697&netType=0&sid=5910022306&pid=2028597139&timestamp=20260121160124&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=630287636&ParentNodeID=-99&assertID=5910022306&client_ip=47.92.200.121&SecurityKey=20260121160124&promotionId=&mvid=5101042960&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=328af6f473bb834bd4af99e6cc3b6501&sv=10004&ct=android
兵团卫视,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/btws/51/20250804/index.m3u8?msisdn=202601211601273c32db52e5234bc28320e78490b25f6e&mdspid=&spid=600697&netType=0&sid=5910022192&pid=2028597139&timestamp=20260121160127&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=956923145&ParentNodeID=-99&assertID=5910022192&client_ip=47.92.200.121&SecurityKey=20260121160127&promotionId=&mvid=5900006716&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2d2b479ff30593918617a651eafc3b18&sv=10004&ct=android
大湾区卫视,http://hlszymgsplive.miguvideo.com:8080/wd_r3/2018/nfmedia/nfws/1000/index.m3u8?msisdn=20260121160125ec3dfbbd66e04ebda595c4ca93f9a82d&mdspid=&spid=699054&netType=0&sid=2200322852&pid=2028597139&timestamp=20260121160125&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608917627&ParentNodeID=-99&assertID=2200322852&client_ip=39.98.76.232&SecurityKey=20260121160125&promotionId=&mvid=2200322852&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f8912f3881036d4468c8df08663c5ff5&sv=10004&ct=android
东方卫视,http://hlszymgsplive.miguvideo.com:8080/wd_r4/dfl/dongfangwshd/1200/index.m3u8?msisdn=20260121160112afc46ceab036415fbf3f6b7a18ca2edb&mdspid=&spid=600697&netType=0&sid=5910022185&pid=2028597139&timestamp=20260121160112&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=47.92.200.189&SecurityKey=20260121160112&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=89171bdcb403f20195845b2c9b0da51e&sv=10004&ct=android
东方卫视,http://hlszymgsplive.miguvideo.com:8080/wd_r4/dfl/dongfangwshd/1200/index.m3u8?msisdn=202601211601257adcb7ebfd6f473fbae3695e648c2d36&mdspid=&spid=600697&netType=0&sid=5910022185&pid=2028597139&timestamp=20260121160125&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=39.98.76.232&SecurityKey=20260121160125&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2b7e3f8ad107563c0dab58432386f050&sv=10004&ct=android
东方卫视,http://hlszymgsplive.miguvideo.com:8080/wd_r4/dfl/dongfangwshd/1200/index.m3u8?msisdn=202601211601434a964357c4c342a7845b82722d17db3e&mdspid=&spid=600697&netType=0&sid=5910022185&pid=2028597139&timestamp=20260121160143&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=47.92.200.189&SecurityKey=20260121160143&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f28533f03f0922aa9c01b4475ef66186&sv=10004&ct=android
东方卫视,http://hlszymgsplive.miguvideo.com:8080/wd_r4/dfl/dongfangwshd/1200/index.m3u8?msisdn=202601211602114dfc446324b74ff9ab255d8fd5719744&mdspid=&spid=600697&netType=0&sid=5910022185&pid=2028597139&timestamp=20260121160211&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=47.92.200.121&SecurityKey=20260121160211&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=096c1a723c0c2dcc9f6687f84ce908a5&sv=10004&ct=android
广东卫视,http://hlszymgsplive.miguvideo.com:8080/ws_w/2018/gdws/gdws711/1000/index.m3u8?msisdn=2026012116012587c92e0aa4b348df8cd52ad24e504d16&mdspid=&spid=699054&netType=0&sid=2202428795&pid=2028597139&timestamp=20260121160125&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608831231&ParentNodeID=-99&assertID=2202428795&client_ip=39.98.76.232&SecurityKey=20260121160125&promotionId=&mvid=2202428795&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=bd5715d63771b049f4a28c6154297982&sv=10004&ct=android
海南卫视,http://hlszymgsplive.miguvideo.com:8080/envivo_x/SD/lvyou/711/index.m3u8?msisdn=20260121160127a7948de4fcff461fb18c2dd3b7599bf7&mdspid=&spid=600633&netType=0&sid=5910022165&pid=2028597139&timestamp=20260121160127&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=947472502&ParentNodeID=-99&assertID=5910022165&client_ip=47.92.200.121&SecurityKey=20260121160127&promotionId=&mvid=5900004359&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=14636801aba9e31fadede8c1473eef4d&sv=10004&ct=android
河南卫视,http://hlszymgsplive.miguvideo.com:8080/wd-henanwssd-600/index.m3u8?msisdn=202601211601258c4019fbd07f4249a9ee3cf779a9e7e8&mdspid=&spid=600633&netType=0&sid=5910021585&pid=2028597139&timestamp=20260121160125&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=790187291&ParentNodeID=-99&assertID=5910021585&client_ip=47.92.206.232&SecurityKey=20260121160125&promotionId=&mvid=5900005706&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e8b33b3eacfeb0b14ac1d6c5042f41d1&sv=10004&ct=android
湖北卫视,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/hubeiwshd/2000/index.m3u8?msisdn=202601211601264f349c2e4d194f54a2e0d798a08c563c&mdspid=&spid=600633&netType=0&sid=5910022163&pid=2028597139&timestamp=20260121160126&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=947472496&ParentNodeID=-99&assertID=5910022163&client_ip=47.92.206.232&SecurityKey=20260121160126&promotionId=&mvid=5900004355&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=64627ddeb2f1a97fa3c34e04fc294c7e&sv=10004&ct=android
吉林卫视,http://hlszymgsplive.miguvideo.com:8080/envivo_v/2018/SD/jilin/1000/index.m3u8?msisdn=20260121160127c0509dff749f4309ab2667e6955f4473&mdspid=&spid=600633&netType=0&sid=5910022164&pid=2028597139&timestamp=20260121160127&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=947472500&ParentNodeID=-99&assertID=5910022164&client_ip=47.92.200.121&SecurityKey=20260121160127&promotionId=&mvid=5900004357&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=22f01a14e8c3465e8e58bfa8d65c3703&sv=10004&ct=android
江苏卫视,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/jiangsuhd/1200/index.m3u8?msisdn=20260121160114153c6eaf65fd414babeafd70441890b3&mdspid=&spid=699067&netType=0&sid=5500199408&pid=2028597139&timestamp=20260121160114&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=623899368&ParentNodeID=-99&assertID=5500199408&client_ip=39.98.77.250&SecurityKey=20260121160114&promotionId=&mvid=5100156802&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=05986fe9713bcfc33507daeebc7468cf&sv=10004&ct=android
江苏卫视,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/jiangsuhd/1200/index.m3u8?msisdn=20260121160124b75cc75bf1f747d0b1f62ba62376f171&mdspid=&spid=699067&netType=0&sid=5500199408&pid=2028597139&timestamp=20260121160124&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=623899368&ParentNodeID=-99&assertID=5500199408&client_ip=39.98.77.250&SecurityKey=20260121160124&promotionId=&mvid=5100156802&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5c75f543a33b6b617d7a3bbc11e06486&sv=10004&ct=android
江苏卫视,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/jiangsuhd/1200/index.m3u8?msisdn=202601211601434e8207c8180a4760b7db41e5745429a8&mdspid=&spid=699067&netType=0&sid=5500199408&pid=2028597139&timestamp=20260121160143&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=623899368&ParentNodeID=-99&assertID=5500199408&client_ip=47.92.206.232&SecurityKey=20260121160143&promotionId=&mvid=5100156802&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=994f4667ca195da0770fcd925f3c2e1c&sv=10004&ct=android
江西卫视,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/jxwshd/51/20190820/index.m3u8?msisdn=2026012116012550b9a98cd9854ba886bc014dd70dfe03&mdspid=&spid=600633&netType=0&sid=5910021492&pid=2028597139&timestamp=20260121160125&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=783847495&ParentNodeID=-99&assertID=5910021492&client_ip=47.92.200.189&SecurityKey=20260121160125&promotionId=&mvid=5900004351&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e6ebd383ba14d4c9f44223732ca031f2&sv=10004&ct=android
